TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_Cleaned,LatePayment_Cleaned,TotalFees,Fraud_Suspicion_Score,Is_High_Risk,LatePayment_Flag,Risk_Status,Risk_Level,Year,Month,MonthName,Quarter,YearMonth,DateKey,Income_Group,CreditScore_Group,IF_Anomaly_Flag,IF_Anomaly_Score,LOF_Anomaly_Flag,LOF_Anomaly_Score,Anomaly_Count,Early_Warning_Score,Early_Warning_Level
19755,9214,2024-03-31,Transfer,2310.939800848643,Savings Account,Gold,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,563,8975.52,High Income Segment,Premium Investment Services,2310.939800848643,0.0,0.0,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240331,High Income,Medium,0,-0.0533646265108339,0,0.9895355210375679,0,0,Low
19756,3968,2024-07-12,Loan Payment,2968.256828990435,Checking Account,Gold,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,74.5,621,5754.24,Middle Income Segment,Mid-tier Savings Booster,2968.256828990435,74.5,0.0,0,0,1,Normal,Normal,2024,7,Jul,Q3,2024-07,20240712,Middle Income,Medium,0,-0.055715143732695205,0,0.9894893684150909,0,1,Low
19757,9936,2024-05-08,Card Payment,2847.32692287249,Checking Account,Business,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,635,3847.87,Middle Income Segment,Mid-tier Savings Booster,2847.32692287249,0.0,0.0,0,0,0,Normal,Normal,2024,5,May,Q2,2024-05,20240508,Middle Income,Medium,0,-0.08248679761228017,0,0.992735542468636,0,0,Low
19758,1601,2023-02-03,Withdrawal,4126.63808674502,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,EUR,45.37,0.0,0.0,737,3160.93,Middle Income Segment,Gold Card with Travel Benefits,4126.63808674502,0.0,45.37,0,0,0,Normal,Normal,2023,2,Feb,Q1,2023-02,20230203,Middle Income,Good,0,-0.0202960328594487,0,1.0081832216658244,0,0,Low
19759,8934,2023-11-05,Card Payment,12558.0753221352,Mortgage,Standard,Valencia,39.4699,-0.3763,Mobile,USD,0.0,0.0,0.0,488,1266.44,Low Income Segment,Financial Literacy Program Access,12558.0753221352,0.0,0.0,20,0,0,Normal,Low,2023,11,Nov,Q4,2023-11,20231105,Low Income,Low,0,-0.01683268625503953,0,1.0071065380769086,0,0,Low
19760,6274,2024-12-28,Transfer,5998.092914664679,Loan,Platinum,Madrid,40.4168,-3.7038,Online,EUR,0.0,62.32,0.0,780,1692.25,Low Income Segment,Financial Literacy Program Access,5998.092914664679,0.0,62.32,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241228,Low Income,Good,0,-0.00040270529795971566,0,0.9922996002427064,0,0,Low
19761,2842,2023-09-21,Withdrawal,2456.66749311386,Checking Account,Business,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,751,2606.99,Low Income Segment,Financial Literacy Program Access,2456.66749311386,0.0,0.0,0,0,0,Normal,Normal,2023,9,Sep,Q3,2023-09,20230921,Low Income,Good,0,-0.03483735433609192,0,0.9967340996360899,0,0,Low
19762,3662,2023-08-10,Fee,913.4789972432505,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,426,3192.2,Middle Income Segment,Mid-tier Savings Booster,913.4789972432505,0.0,0.0,20,0,0,Normal,Low,2023,8,Aug,Q3,2023-08,20230810,Middle Income,Low,0,-0.05775393532732459,0,1.005314048918964,0,0,Low
19763,9674,2023-02-08,Fee,2771.371931778145,Credit Card,Gold,Murcia,37.9847,-1.1287,ATM,EUR,24.74,0.0,0.0,552,6179.08,Middle Income Segment,Gold Card with Travel Benefits,2771.371931778145,0.0,24.74,0,0,0,Normal,Normal,2023,2,Feb,Q1,2023-02,20230208,Middle Income,Medium,0,-0.05049185455157973,0,0.9903660409898716,0,0,Low
19764,5036,2024-03-12,Loan Payment,4531.348728776165,Credit Card,Student,Barcelona,41.3874,2.1686,ATM,USD,33.81,0.0,110.45,834,4627.94,Middle Income Segment,Gold Card with Travel Benefits,4531.348728776165,110.45,33.81,0,0,1,Normal,Normal,2024,3,Mar,Q1,2024-03,20240312,Middle Income,Good,0,-0.015544585893133456,0,1.0053494353688734,0,1,Low
19765,3639,2023-01-01,Withdrawal,6807.493634468026,Loan,Business,Seville,37.3891,-5.9845,Online,EUR,0.0,77.22,0.0,640,2056.85,Low Income Segment,Financial Literacy Program Access,6807.493634468026,0.0,77.22,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230101,Low Income,Medium,1,0.011944688549737625,0,0.9926539775924789,1,1,Low
19766,6526,2023-10-19,Transfer,9265.7765506711,Mortgage,Standard,Malaga,36.7213,-4.4214,Branch,USD,0.0,0.0,0.0,614,3985.09,Middle Income Segment,Mid-tier Savings Booster,9265.7765506711,0.0,0.0,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231019,Middle Income,Medium,0,-0.0654012568064628,0,0.9938772632533323,0,0,Low
19767,6368,2024-07-30,Loan Payment,360.6768814613694,Savings Account,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,80.77,366,2439.28,Low Income Segment,No-Fee Basic Account,360.6768814613694,80.77,0.0,20,1,1,High Risk,High,2024,7,Jul,Q3,2024-07,20240730,Low Income,Very Low,0,-0.014771319642663094,0,1.0164491723254718,0,4,High
19768,8143,2023-12-22,Fee,6001.388536913802,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,EUR,20.6,0.0,0.0,594,2084.37,Low Income Segment,Financial Literacy Program Access,6001.388536913802,0.0,20.6,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231222,Low Income,Medium,0,-0.03668774230884242,0,0.9904081431429256,0,0,Low
19769,7103,2024-08-20,Fee,3449.283776017622,Credit Card,Student,Malaga,36.7213,-4.4214,Online,USD,41.82,0.0,0.0,746,3533.93,Middle Income Segment,Gold Card with Travel Benefits,3449.283776017622,0.0,41.82,0,0,0,Normal,Normal,2024,8,Aug,Q3,2024-08,20240820,Middle Income,Good,0,-0.03241436808085085,0,1.0024176391533586,0,0,Low
19770,4825,2025-05-15,Fee,2009.621414455381,Checking Account,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,308,3745.42,Middle Income Segment,Mid-tier Savings Booster,2009.621414455381,0.0,0.0,20,1,0,High Risk,High,2025,5,May,Q2,2025-05,20250515,Middle Income,Very Low,0,-0.06418032714434596,0,1.0099540759243968,0,3,Medium
19771,6670,2024-08-18,Loan Payment,1654.685252120078,Savings Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,142.99,674,6080.26,Middle Income Segment,Mid-tier Savings Booster,1654.685252120078,142.99,0.0,0,0,1,Normal,Normal,2024,8,Aug,Q3,2024-08,20240818,Middle Income,Medium,0,-0.03634663609452293,0,0.9937479913480678,0,1,Low
19772,5796,2023-03-22,Transfer,9742.918423881849,Loan,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,15.1,0.0,326,5054.29,Middle Income Segment,Personal Loan Cashback Offer,9742.918423881849,0.0,15.1,20,1,0,High Risk,High,2023,3,Mar,Q1,2023-03,20230322,Middle Income,Very Low,0,-0.04067169380001212,0,1.0260992687501684,0,3,Medium
19773,4608,2023-07-20,Fee,7859.119543029651,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,44.97,0.0,0.0,661,3379.74,Middle Income Segment,Gold Card with Travel Benefits,7859.119543029651,0.0,44.97,0,0,0,Normal,Normal,2023,7,Jul,Q3,2023-07,20230720,Middle Income,Medium,0,-0.029316575335247674,0,1.0055313165680129,0,0,Low
19774,7878,2025-05-01,Loan Payment,522.0207771264335,Savings Account,Platinum,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,20.94,530,4972.73,Middle Income Segment,Mid-tier Savings Booster,522.0207771264335,20.94,0.0,0,0,1,Normal,Normal,2025,5,May,Q2,2025-05,20250501,Middle Income,Low,0,-0.057867880260113025,1,1.0930448797204817,1,2,Medium
19775,2018,2024-05-28,Loan Payment,7378.121991459224,Mortgage,Gold,Malaga,36.7213,-4.4214,Mobile,USD,0.0,0.0,75.82,496,4807.61,Middle Income Segment,Mid-tier Savings Booster,7378.121991459224,75.82,0.0,0,0,1,Normal,Normal,2024,5,May,Q2,2024-05,20240528,Middle Income,Low,0,-0.06128037436902428,0,1.0079030374075177,0,1,Low
19776,6349,2025-04-13,Deposit,2643.51892171268,Savings Account,Standard,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,556,6781.44,Middle Income Segment,Mid-tier Savings Booster,2643.51892171268,0.0,0.0,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250413,Middle Income,Medium,0,-0.06404445559519045,0,0.9742656915273196,0,0,Low
19777,5760,2025-01-02,Deposit,464.6387592803096,Mortgage,Standard,Seville,37.3891,-5.9845,Online,USD,0.0,0.0,0.0,555,3242.98,Middle Income Segment,Mid-tier Savings Booster,464.6387592803096,0.0,0.0,0,0,0,Normal,Normal,2025,1,Jan,Q1,2025-01,20250102,Middle Income,Medium,0,-0.058959644477371065,1,1.075964021546136,1,1,Low
19778,2311,2023-10-01,Card Payment,10688.39005306224,Mortgage,Student,Bilbao,43.263,-2.935,ATM,USD,0.0,0.0,0.0,766,1214.01,Low Income Segment,Financial Literacy Program Access,10688.39005306224,0.0,0.0,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231001,Low Income,Good,0,-0.03308117297262403,0,1.0051791241369283,0,0,Low
19779,3500,2023-03-12,Transfer,4562.123063680191,Loan,Standard,Malaga,36.7213,-4.4214,Online,EUR,0.0,62.95,0.0,611,6201.65,Middle Income Segment,Personal Loan Cashback Offer,4562.123063680191,0.0,62.95,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230312,Middle Income,Medium,0,-0.04085863951634494,0,0.988288587520651,0,0,Low
19780,3667,2023-03-07,Fee,4094.252236596018,Credit Card,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,14.54,0.0,0.0,697,5783.98,Middle Income Segment,Gold Card with Travel Benefits,4094.252236596018,0.0,14.54,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230307,Middle Income,Medium,0,-0.06057105887196135,0,0.997966225270396,0,0,Low
19781,7034,2023-06-20,Deposit,9093.682602823243,Mortgage,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,0.0,308,5874.55,Middle Income Segment,Mid-tier Savings Booster,9093.682602823243,0.0,0.0,20,1,0,High Risk,High,2023,6,Jun,Q2,2023-06,20230620,Middle Income,Very Low,0,-0.06461923426246996,0,1.0198708761609214,0,3,Medium
19782,6230,2024-12-03,Transfer,5829.142868730396,Loan,Student,Barcelona,41.3874,2.1686,Branch,USD,0.0,72.89,0.0,733,6295.71,Middle Income Segment,Personal Loan Cashback Offer,5829.142868730396,0.0,72.89,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241203,Middle Income,Good,0,-0.022349301081204476,0,0.9860727874265605,0,0,Low
19783,5834,2024-09-25,Deposit,3732.078940963096,Savings Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,707,1141.16,Low Income Segment,No-Fee Basic Account,3732.078940963096,0.0,0.0,0,0,0,Normal,Normal,2024,9,Sep,Q3,2024-09,20240925,Low Income,Good,0,-0.041021625841516585,0,1.0020885285638992,0,0,Low
19784,2546,2023-11-27,Fee,5832.221131801451,Credit Card,Business,Valencia,39.4699,-0.3763,Branch,EUR,18.74,0.0,0.0,770,9847.12,High Income Segment,Exclusive Platinum Package,5832.221131801451,0.0,18.74,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231127,High Income,Good,0,-0.024202350061656386,0,1.0264976347665231,0,0,Low
19785,3145,2023-01-05,Loan Payment,2218.484532299934,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Branch,USD,4.84,0.0,114.47,699,2794.86,Low Income Segment,Financial Literacy Program Access,2218.484532299934,114.47,4.84,0,0,1,Normal,Normal,2023,1,Jan,Q1,2023-01,20230105,Low Income,Medium,0,-0.016997281735878778,0,1.0352977069592448,0,1,Low
19786,3163,2024-07-27,Fee,10809.93474984706,Loan,Business,Murcia,37.9847,-1.1287,ATM,EUR,0.0,3.78,0.0,402,1111.28,Low Income Segment,Financial Literacy Program Access,10809.93474984706,0.0,3.78,20,0,0,Normal,Low,2024,7,Jul,Q3,2024-07,20240727,Low Income,Low,0,-0.014179647890803726,1,1.076174597267095,1,1,Low
19787,4012,2024-12-23,Deposit,2689.108113346773,Loan,Platinum,Malaga,36.7213,-4.4214,ATM,USD,0.0,54.23,0.0,434,8036.49,High Income Segment,Premium Investment Services,2689.108113346773,0.0,54.23,20,0,0,Normal,Low,2024,12,Dec,Q4,2024-12,20241223,High Income,Low,0,-0.029054187525182407,0,0.9970937929534566,0,0,Low
19788,5444,2024-03-28,Fee,5566.292536446069,Checking Account,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,362,5003.3,Middle Income Segment,Mid-tier Savings Booster,5566.292536446069,0.0,0.0,20,1,0,High Risk,High,2024,3,Mar,Q1,2024-03,20240328,Middle Income,Very Low,0,-0.06926816506300748,0,0.998228110111058,0,3,Medium
19789,4423,2023-06-12,Loan Payment,3952.626159995767,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,169.26,731,2364.64,Low Income Segment,No-Fee Basic Account,3952.626159995767,169.26,0.0,0,0,1,Normal,Normal,2023,6,Jun,Q2,2023-06,20230612,Low Income,Good,0,-0.012569194214992252,0,0.9982397851989889,0,1,Low
19790,8179,2023-01-09,Withdrawal,5369.59039033921,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,USD,0.0,0.0,0.0,602,8520.97,High Income Segment,Premium Investment Services,5369.59039033921,0.0,0.0,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230109,High Income,Medium,0,-0.05642638619964674,0,0.9985096863093089,0,0,Low
19791,4559,2023-05-04,Loan Payment,3293.7023817266,Checking Account,Business,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,188.66,320,7193.37,High Income Segment,Premium Investment Services,3293.7023817266,186.53019999999998,0.0,50,1,1,High Risk,High,2023,5,May,Q2,2023-05,20230504,High Income,Very Low,0,-0.0017181011040603433,0,1.0431496328932341,0,5,High
19792,3686,2023-04-26,Deposit,8588.70594067812,Credit Card,Business,Valencia,39.4699,-0.3763,Branch,EUR,1.57,0.0,0.0,646,8198.14,High Income Segment,Exclusive Platinum Package,8588.70594067812,0.0,1.57,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230426,High Income,Medium,0,-0.04460093389527753,0,1.0637043033468834,0,0,Low
19793,3332,2024-02-07,Loan Payment,2560.613562790944,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,19.75,591,1361.57,Low Income Segment,Financial Literacy Program Access,2560.613562790944,19.75,0.0,0,0,1,Normal,Normal,2024,2,Feb,Q1,2024-02,20240207,Low Income,Medium,0,-0.04047065016447515,0,1.027547332411738,0,1,Low
19794,7066,2024-05-28,Card Payment,3428.739847193247,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,301,2272.45,Low Income Segment,No-Fee Basic Account,3428.739847193247,0.0,0.0,20,1,0,High Risk,High,2024,5,May,Q2,2024-05,20240528,Low Income,Very Low,0,-0.029974921217369777,0,1.0120348985925582,0,3,Medium
19795,2656,2024-12-14,Transfer,10898.93555305548,Loan,Student,Barcelona,41.3874,2.1686,ATM,EUR,0.0,82.97,0.0,568,5852.6,Middle Income Segment,Personal Loan Cashback Offer,10898.93555305548,0.0,82.97,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241214,Middle Income,Medium,0,-0.018665040923498077,0,1.003878397595502,0,0,Low
19796,7779,2024-06-09,Fee,1528.541701747176,Credit Card,Gold,Malaga,36.7213,-4.4214,ATM,EUR,23.74,0.0,0.0,605,9874.6,High Income Segment,Exclusive Platinum Package,1528.541701747176,0.0,23.74,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240609,High Income,Medium,0,-0.02526028121763446,0,1.0127590809220224,0,0,Low
19797,7038,2023-05-14,Card Payment,6387.015882768353,Credit Card,Platinum,Seville,37.3891,-5.9845,Online,EUR,2.42,0.0,0.0,361,5647.94,Middle Income Segment,Gold Card with Travel Benefits,6387.015882768353,0.0,2.42,20,1,0,High Risk,High,2023,5,May,Q2,2023-05,20230514,Middle Income,Very Low,0,-0.06009160714708628,0,1.0290088250592215,0,3,Medium
19798,9736,2025-01-06,Withdrawal,7026.364414935751,Checking Account,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,0.0,0.0,617,3167.11,Middle Income Segment,Mid-tier Savings Booster,7026.364414935751,0.0,0.0,0,0,0,Normal,Normal,2025,1,Jan,Q1,2025-01,20250106,Middle Income,Medium,0,-0.05828798821440301,0,1.0085261728984158,0,0,Low
19799,9583,2024-10-10,Withdrawal,518.6488463322214,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,USD,0.0,0.0,0.0,696,1531.01,Low Income Segment,No-Fee Basic Account,518.6488463322214,0.0,0.0,0,0,0,Normal,Normal,2024,10,Oct,Q4,2024-10,20241010,Low Income,Medium,0,-0.029569190936300505,0,0.9986031788266967,0,0,Low
19800,6289,2023-11-20,Fee,1820.344553122186,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0.0,49.77,0.0,336,3348.72,Middle Income Segment,Personal Loan Cashback Offer,1820.344553122186,0.0,49.77,20,1,0,High Risk,High,2023,11,Nov,Q4,2023-11,20231120,Middle Income,Very Low,0,-0.03037425106096081,0,1.022712322293763,0,3,Medium
19801,7220,2024-10-11,Fee,1889.862460826454,Savings Account,Standard,Bilbao,43.263,-2.935,Branch,USD,0.0,0.0,0.0,485,3548.08,Middle Income Segment,Mid-tier Savings Booster,1889.862460826454,0.0,0.0,0,0,0,Normal,Normal,2024,10,Oct,Q4,2024-10,20241011,Middle Income,Low,0,-0.0655745236225731,0,0.9912537647850505,0,0,Low
19802,1296,2024-07-21,Transfer,14815.21782236276,Mortgage,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,473,6978.5,Middle Income Segment,Mid-tier Savings Booster,14201.545555247121,0.0,0.0,30,0,0,Normal,Low,2024,7,Jul,Q3,2024-07,20240721,Middle Income,Low,0,-0.034222222491457566,0,1.01960133358545,0,1,Low
19803,7473,2023-03-31,Loan Payment,1120.877681403817,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,USD,0.0,0.0,167.77,701,4809.87,Middle Income Segment,Mid-tier Savings Booster,1120.877681403817,167.77,0.0,0,0,1,Normal,Normal,2023,3,Mar,Q1,2023-03,20230331,Middle Income,Good,0,-0.029755977329176897,0,0.991145275031466,0,1,Low
19804,2086,2024-08-24,Withdrawal,4848.370757913533,Mortgage,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,321,7381.06,High Income Segment,Exclusive Platinum Package,4848.370757913533,0.0,0.0,20,1,0,High Risk,High,2024,8,Aug,Q3,2024-08,20240824,High Income,Very Low,0,-0.03845344450392363,0,1.0129383413061894,0,3,Medium
19805,7359,2024-01-05,Deposit,8169.939585368777,Credit Card,Student,Murcia,37.9847,-1.1287,ATM,EUR,19.16,0.0,0.0,619,4741.85,Middle Income Segment,Gold Card with Travel Benefits,8169.939585368777,0.0,19.16,0,0,0,Normal,Normal,2024,1,Jan,Q1,2024-01,20240105,Middle Income,Medium,0,-0.059881792099397646,0,1.0038482314900885,0,0,Low
19806,6194,2023-07-06,Fee,656.4939757672072,Savings Account,Business,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,673,4379.37,Middle Income Segment,Mid-tier Savings Booster,656.4939757672072,0.0,0.0,0,0,0,Normal,Normal,2023,7,Jul,Q3,2023-07,20230706,Middle Income,Medium,0,-0.06534800094117765,0,1.0109208983087667,0,0,Low
19807,6805,2023-10-03,Fee,4969.158545121298,Savings Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,529,4035.53,Middle Income Segment,Mid-tier Savings Booster,4969.158545121298,0.0,0.0,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231003,Middle Income,Low,0,-0.06591108739526413,0,1.0408804997015908,0,0,Low
19808,7722,2025-04-07,Card Payment,3686.79231421657,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,USD,0.0,0.0,0.0,451,5686.35,Middle Income Segment,Mid-tier Savings Booster,3686.79231421657,0.0,0.0,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250407,Middle Income,Low,0,-0.07234828416137362,0,1.0044788201269388,0,0,Low
19809,1495,2023-10-12,Card Payment,7479.835967068642,Checking Account,Gold,Murcia,37.9847,-1.1287,Branch,USD,0.0,0.0,0.0,571,8855.3,High Income Segment,Premium Investment Services,7479.835967068642,0.0,0.0,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231012,High Income,Medium,0,-0.05826827289471048,0,1.0130670413899974,0,0,Low
19810,3995,2024-06-17,Card Payment,1420.771451991299,Credit Card,Student,Madrid,40.4168,-3.7038,Mobile,EUR,21.24,0.0,0.0,668,6641.62,Middle Income Segment,Gold Card with Travel Benefits,1420.771451991299,0.0,21.24,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240617,Middle Income,Medium,0,-0.04546133218856274,0,0.9925764514263035,0,0,Low
19811,1093,2024-05-26,Withdrawal,1163.241303053585,Savings Account,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,303,6848.83,Middle Income Segment,Mid-tier Savings Booster,1163.241303053585,0.0,0.0,20,1,0,High Risk,High,2024,5,May,Q2,2024-05,20240526,Middle Income,Very Low,0,-0.04754961989928019,0,1.0510894746708581,0,3,Medium
19812,5324,2024-03-05,Card Payment,4611.503113116559,Loan,Standard,Barcelona,41.3874,2.1686,Branch,USD,0.0,12.33,0.0,647,6570.91,Middle Income Segment,Personal Loan Cashback Offer,4611.503113116559,0.0,12.33,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240305,Middle Income,Medium,0,-0.06398832184849662,0,1.052040967890912,0,0,Low
19813,7393,2024-05-03,Fee,508.2358120634743,Credit Card,Platinum,Barcelona,41.3874,2.1686,Online,EUR,41.05,0.0,0.0,344,9425.35,High Income Segment,Exclusive Platinum Package,508.2358120634743,0.0,41.05,20,1,0,High Risk,High,2024,5,May,Q2,2024-05,20240503,High Income,Very Low,0,-0.008023730118492334,0,1.0374840698191512,0,3,Medium
19814,6510,2025-01-21,Withdrawal,307.419329553378,Savings Account,Gold,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,591,6225.95,Middle Income Segment,Mid-tier Savings Booster,307.419329553378,0.0,0.0,0,0,0,Normal,Normal,2025,1,Jan,Q1,2025-01,20250121,Middle Income,Medium,0,-0.0595080401239797,0,0.9990856505499197,0,0,Low
19815,1720,2025-01-29,Deposit,11223.41350928394,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0.0,82.89,0.0,311,3371.7,Middle Income Segment,Personal Loan Cashback Offer,11223.41350928394,0.0,82.89,20,1,0,High Risk,High,2025,1,Jan,Q1,2025-01,20250129,Middle Income,Very Low,0,-0.002822989247134533,0,1.0461373130442329,0,3,Medium
19816,6075,2024-07-07,Deposit,340.815222903722,Checking Account,Standard,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,489,7722.6,High Income Segment,Premium Investment Services,340.815222903722,0.0,0.0,0,0,0,Normal,Normal,2024,7,Jul,Q3,2024-07,20240707,High Income,Low,0,-0.05055165529252248,0,1.0071738468390001,0,0,Low
19817,7325,2024-04-17,Withdrawal,9314.912468608774,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,USD,0.0,13.98,0.0,843,2180.06,Low Income Segment,Financial Literacy Program Access,9314.912468608774,0.0,13.98,0,0,0,Normal,Normal,2024,4,Apr,Q2,2024-04,20240417,Low Income,Good,1,0.0026857981983158252,0,1.0360428657207414,1,1,Low
19818,6099,2025-02-07,Fee,7022.232397530212,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,23.28,0.0,0.0,484,7662.06,High Income Segment,Exclusive Platinum Package,7022.232397530212,0.0,23.28,0,0,0,Normal,Normal,2025,2,Feb,Q1,2025-02,20250207,High Income,Low,0,-0.03543873904741701,0,0.9924780302387234,0,0,Low
19819,5026,2023-12-11,Transfer,721.2918639950869,Credit Card,Student,Madrid,40.4168,-3.7038,Online,EUR,35.85,0.0,0.0,466,3573.55,Middle Income Segment,Gold Card with Travel Benefits,721.2918639950869,0.0,35.85,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231211,Middle Income,Low,0,-0.02412415546417135,0,1.0322388946314665,0,0,Low
19820,6057,2024-12-17,Transfer,2807.858033249609,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,701,6729.97,Middle Income Segment,Mid-tier Savings Booster,2807.858033249609,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241217,Middle Income,Good,0,-0.06100155796706497,0,1.0132636454101005,0,0,Low
